PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2.619157641911863,1.8369681355214655,0.9479668657990198,1.4983610603918647,1.1394633589987508,-0.9120785277484741,0.9938136025407429,0.7138646545326607,0.17600349502322196,-0.5495840658117016
1.2888988378869228,0.028797708261165077,0.6529971796979873,2.06490543643487,1.0907104760113964,-1.1403459662654807,0.20086848248294512,1.0870613953536208,0.274343120444599,-0.6201187008131013
2.3867620216753282,1.032057812688577,3.6409145134489695,1.5958560582964807,0.05382490289065231,0.5761164597423712,1.1072292259046947,1.1354780991472266,-0.5683202371309949,-1.0406682869155393
1.7682411950526238,2.9434831958299905,1.1230892605959952,2.3548036436874566,1.2430464854731753,0.9236655402989962,0.2978153053559095,1.458630703650188,0.46027825491003616,-1.0802422941324157
1.6177680723327046,1.9795373228310515,2.0393129777810146,2.3247927416477565,0.8503162971566052,0.27920891448482993,0.8430867130956043,1.017371751632964,0.4464658768249888,-1.4752331585912344
0.7594487670820911,1.8344175981047557,1.1949425138026664,2.8979861241673026,1.1547627761333354,0.4304695531402024,0.19257056185525867,0.5322816176147664,0.06559841519085174,-0.7807856423771775
1.2428813044919502,2.6315104185234683,1.3315290593819913,2.562903198591295,1.0177844763747088,-0.17390989393330397,0.5970100352567568,0.1893948175500531,-0.1272001860539222,-0.5624668037925824
0.48788650335095896,4.265388359980989,1.1007653200036809,3.3431494532673653,1.1260518009157452,1.0589630642858585,-0.24232941504421182,0.0484265905409905,-0.4357643784389865,-0.39581403023947587
-1.1515033399819252,-2.231241091229128,5.764502015501844,4.30257499001,-1.0510917240642532,0.5661556572214865,-0.49553412535623537,0.672595857279892,-1.598580348221047,-2.0984273021386115
-1.983361777385389,0.9837014169799828,0.5317440370936332,4.412055891500376,0.7930485069855785,1.4770933998167786,0.13317196806184314,0.26565123400767604,-0.7040511451515029,-0.6136648345342495
-4.588391658441668,1.4259401746603373,-0.08963884032410248,5.873978783429301,0.5403220351092356,3.2787770308779853,-1.4876738669420877,0.3912293444137786,-0.6158046366456922,-0.4707178363434645
-2.129374136479337,1.4414995234411143,0.929897324217538,3.1327774171799803,-0.5620484076710616,0.6061083251529614,2.069511171349795,-0.9012954561314311,-0.8490337399649216,-0.5596363612131919
-1.872705548152042,-0.22245319331734822,1.1960619350835946,2.6579318134041885,-1.021530498185535,-0.38550779573968846,2.062457591374424,-0.5869541533608151,-0.45207975084746876,-0.9782437240873987
-4.828331184744042,-1.3124033033794793,-0.7766443164544505,3.9302739434250755,0.2594859509812209,0.6359581013758915,-0.12082457836061075,-0.4332706882858637,-0.3396442529008379,0.21572555554745246
-3.915227635625343,-1.3043789562581234,0.2814916709063513,2.9813804768258487,-0.38966720630453827,0.771737685042134,1.283149767051003,-0.3506507674823483,-1.252847735879888,0.6702952668692546
-2.9128200908001527,0.9357599899222236,-0.6319478298594974,1.6877675674186379,-0.593619142785113,0.6026167299186066,2.657398733513862,-1.0429267147291896,0.7943806851511501,-0.3506475215046218
