timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-10,2023-03-11,1,PC2,abs_peg_error,0.5039036733953056,0.5039036733953056
2023-03-10,2023-03-11,1,PC2,price_deviation_5d,0.3565951033146208,0.3565951033146208
2023-03-10,2023-03-11,1,PC2,price_deviation_30d,0.19322926069265883,0.19322926069265883
2023-03-10,2023-03-11,1,PC2,downward_price_deviation_5d,0.2777524175254952,0.2777524175254952
2023-03-10,2023-03-11,1,PC2,downward_price_deviation_30d,0.2767447029998442,0.2767447029998442
2023-03-10,2023-03-11,1,PC2,fear_greed_index,-0.05286209836796525,0.05286209836796525
2023-03-10,2023-03-11,1,PC2,fed_funds_rate,-0.09586701108954798,0.09586701108954798
2023-03-11,2023-03-11,0,PC1,percent_change_24h,-0.05131130247426909,0.05131130247426909
2023-03-11,2023-03-11,0,PC1,percent_change_7d,-0.08058694344790801,0.08058694344790801
2023-03-11,2023-03-11,0,PC1,percent_change_30d,-0.11679373607624353,0.11679373607624353
2023-03-11,2023-03-11,0,PC1,volume_percent_change_24h,-0.009989241982655243,0.009989241982655243
2023-03-11,2023-03-11,0,PC1,volume_percent_change_7d,-0.07802267243018414,0.07802267243018414
2023-03-11,2023-03-11,0,PC1,volume_percent_change_30d,-0.10212886129221775,0.10212886129221775
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_24h,0.3098748577558784,0.3098748577558784
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_7d,0.3578948564116664,0.3578948564116664
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_30d,0.3413379849837305,0.3413379849837305
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_24h,0.3057121264752151,0.3057121264752151
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_7d,0.3552018936918944,0.3552018936918944
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_30d,0.3402154162390543,0.3402154162390543
2023-03-11,2023-03-11,0,PC1,realized_daily_volatility,-0.05157684947647434,0.05157684947647434
