timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-11,2023-03-11,0,PC1,abs_peg_error,0.3177606477547387,0.3177606477547387
2023-03-11,2023-03-11,0,PC1,price_deviation_5d,0.28156422827634653,0.28156422827634653
2023-03-11,2023-03-11,0,PC1,price_deviation_30d,0.1852477851494139,0.1852477851494139
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_5d,0.3554503368480732,0.3554503368480732
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_30d,0.31912377263613745,0.31912377263613745
2023-03-11,2023-03-11,0,PC1,fear_greed_index,0.01991331997589241,0.01991331997589241
2023-03-11,2023-03-11,0,PC1,fed_funds_rate,-0.021832989333874352,0.021832989333874352
2023-03-12,2023-03-12,0,PC1,percent_change_24h,0.18366504391686037,0.18366504391686037
2023-03-12,2023-03-12,0,PC1,percent_change_7d,0.3341584898302125,0.3341584898302125
2023-03-12,2023-03-12,0,PC1,percent_change_30d,0.3332396321635168,0.3332396321635168
2023-03-12,2023-03-12,0,PC1,volume_percent_change_24h,-0.12297453616319592,0.12297453616319592
2023-03-12,2023-03-12,0,PC1,volume_percent_change_7d,-0.30001215919022084,0.30001215919022084
2023-03-12,2023-03-12,0,PC1,volume_percent_change_30d,-0.14043261957432746,0.14043261957432746
2023-03-12,2023-03-12,0,PC1,market_cap_percent_change_24h,-0.06317272689947784,0.06317272689947784
2023-03-12,2023-03-12,0,PC1,market_cap_percent_change_7d,-0.039394639741056295,0.039394639741056295
2023-03-12,2023-03-12,0,PC1,market_cap_percent_change_30d,-0.006700779103649833,0.006700779103649833
2023-03-12,2023-03-12,0,PC1,circulating_supply_percent_change_24h,-0.04960783705939032,0.04960783705939032
2023-03-12,2023-03-12,0,PC1,circulating_supply_percent_change_7d,-0.031944849992623224,0.031944849992623224
2023-03-12,2023-03-12,0,PC1,circulating_supply_percent_change_30d,-0.003943728153556575,0.003943728153556575
2023-03-12,2023-03-12,0,PC1,realized_daily_volatility,-0.06363433757372368,0.06363433757372368
2023-03-12,2023-03-12,0,PC1,peg_error,0.34912165267478384,0.34912165267478384
2023-03-12,2023-03-12,0,PC1,abs_peg_error,-0.3316137146034291,0.3316137146034291
2023-03-12,2023-03-12,0,PC1,price_deviation_5d,-0.30607857644179925,0.30607857644179925
2023-03-12,2023-03-12,0,PC1,price_deviation_30d,-0.2229921526864083,0.2229921526864083
2023-03-12,2023-03-12,0,PC1,downward_price_deviation_5d,-0.348794342158738,0.348794342158738
2023-03-12,2023-03-12,0,PC1,downward_price_deviation_30d,-0.3292979808057772,0.3292979808057772
2023-03-12,2023-03-12,0,PC1,fear_greed_index,-0.014380795394233647,0.014380795394233647
2023-03-12,2023-03-12,0,PC1,fed_funds_rate,0.0025857137124213852,0.0025857137124213852
2023-03-12,2023-03-12,0,PC3,percent_change_24h,0.47446140271953136,0.47446140271953136
2023-03-12,2023-03-12,0,PC3,percent_change_7d,0.1638123760843877,0.1638123760843877
2023-03-12,2023-03-12,0,PC3,percent_change_30d,0.18113207873136883,0.18113207873136883
2023-03-12,2023-03-12,0,PC3,volume_percent_change_24h,-0.31316156876279555,0.31316156876279555
2023-03-12,2023-03-12,0,PC3,volume_percent_change_7d,-0.17554144732153656,0.17554144732153656
2023-03-12,2023-03-12,0,PC3,volume_percent_change_30d,-0.23558813185332253,0.23558813185332253
2023-03-12,2023-03-12,0,PC3,market_cap_percent_change_24h,0.17821198781476794,0.17821198781476794
2023-03-12,2023-03-12,0,PC3,market_cap_percent_change_7d,0.12541213940680015,0.12541213940680015
2023-03-12,2023-03-12,0,PC3,market_cap_percent_change_30d,-0.05920478887243976,0.05920478887243976
2023-03-12,2023-03-12,0,PC3,circulating_supply_percent_change_24h,0.21394551247041685,0.21394551247041685
2023-03-12,2023-03-12,0,PC3,circulating_supply_percent_change_7d,0.12959448373974874,0.12959448373974874
2023-03-12,2023-03-12,0,PC3,circulating_supply_percent_change_30d,-0.0573485096503478,0.0573485096503478
2023-03-12,2023-03-12,0,PC3,realized_daily_volatility,-0.004504825773425194,0.004504825773425194
2023-03-12,2023-03-12,0,PC3,peg_error,0.1874357243860837,0.1874357243860837
2023-03-12,2023-03-12,0,PC3,abs_peg_error,0.08273796124711574,0.08273796124711574
2023-03-12,2023-03-12,0,PC3,price_deviation_5d,0.3189868823984906,0.3189868823984906
2023-03-12,2023-03-12,0,PC3,price_deviation_30d,0.3178089948434281,0.3178089948434281
2023-03-12,2023-03-12,0,PC3,downward_price_deviation_5d,0.21673744869997247,0.21673744869997247
2023-03-12,2023-03-12,0,PC3,downward_price_deviation_30d,0.2700454464405964,0.2700454464405964
2023-03-12,2023-03-12,0,PC3,fear_greed_index,0.06129601551731115,0.06129601551731115
2023-03-12,2023-03-12,0,PC3,fed_funds_rate,-0.21353467990138084,0.21353467990138084
2023-03-12,2023-03-12,0,PC4,percent_change_24h,-0.14438798159063135,0.14438798159063135
2023-03-12,2023-03-12,0,PC4,percent_change_7d,0.04611832898877057,0.04611832898877057
2023-03-12,2023-03-12,0,PC4,percent_change_30d,0.029251019657428292,0.029251019657428292
2023-03-12,2023-03-12,0,PC4,volume_percent_change_24h,0.28188465032435095,0.28188465032435095
2023-03-12,2023-03-12,0,PC4,volume_percent_change_7d,0.056417538274256836,0.056417538274256836
2023-03-12,2023-03-12,0,PC4,volume_percent_change_30d,0.21873686798286915,0.21873686798286915
2023-03-12,2023-03-12,0,PC4,market_cap_percent_change_24h,0.5481704116962332,0.5481704116962332
2023-03-12,2023-03-12,0,PC4,market_cap_percent_change_7d,-0.029377400191513012,0.029377400191513012
2023-03-12,2023-03-12,0,PC4,market_cap_percent_change_30d,-0.20512391800282415,0.20512391800282415
