name,open,high,low,close,volume,marketCap,circulatingSupply,price_dev,abs_price_dev,rel_price_dev,intraday_range_pct,volatility_7d,volume_zscore,volume_acceleration,turnover,range_expansion,supply_chg,mcap_chg,mcap_velocity,supply_panic,volume_mcap_ratio,dev_acceleration,peg_stable_days,peg_breakdown,price_shock,volume_explosion,is_crash,regime
2781,0.9982813216,1.0019743387,0.9944366349,0.9982821375,225667923.92,10534484878.69,10552612816.95,-0.0017178624999999448,0.0017178624999999448,-0.0017178624999999448,0.007550674821124866,0.0014147021594704578,,,0.021385028318060124,0.8823100233975706,0.001309161109735113,0.001321277894092976,0.011965118573440847,False,0.021421828074052213,-0.0004775307666666784,0,0.0,0,0,0,Normal
2781,0.9982200338,1.0035501521,0.9964830167,1.0002024444,221139757.24,10594044877.11,10591900606.33,0.0002024443999999459,0.0002024443999999459,0.0002024443999999459,0.007065704987593356,0.001583368070596606,,,0.020878194146557706,0.8264417193591763,0.0037230390294329396,0.005653812132806024,0.012593245153362131,False,0.020873968328924596,-0.0009273818333333331,1,1.0,0,0,0,Normal
2781,1.0002212127,1.0087403333,0.9963198752,0.9967698686,196068559.76,10590833436.32,10625154080.31,-0.003230131399999947,0.003230131399999947,-0.003230131399999947,0.01246070782360729,0.0020335597624367577,,,0.018453243903854943,1.4230723588613703,0.0031395190736709377,-0.00030313641552903725,0.006677307200062765,False,0.018513043467155876,0.0005000629666666404,0,-1.0,0,0,0,Normal
2781,0.9967846951,1.0022762822,0.9967107454,0.999215096,160494615.54,10638330252.75,10646686879.42,-0.0007849039999999752,0.0007849039999999752,-0.0007849039999999752,0.005569908643573913,0.002323702447609585,,,0.015074606528556352,0.6422989763170662,0.0020265869979150253,0.004484709982041313,0.009857660365535814,False,0.015086447941255843,-0.0003109861666666565,1,1.0,0,0,0,Normal
2781,0.9993044502,1.0053476175,0.9967965051,0.9999960971,135328632.45,10683764539.78,10683806237.85,-3.902899999963516e-06,3.902899999963516e-06,-3.902899999963516e-06,0.008551145774266902,0.001927381452735638,-1.0343519120072622,,0.012666705988224043,1.0581297822647826,0.003486470378099682,0.004270809981505863,0.008468876969159655,False,0.012666755425591461,-6.618049999999413e-05,2,1.0,0,0,0,Normal
2781,1.0000608391,1.0041123259,0.9962967196,1.0006977091,199173906.68,10746028406.66,10738536032.02,0.0006977090999999991,0.0006977090999999991,0.0006977090999999991,0.007810157082331228,0.0019247813328889044,0.0945429151051603,,0.0185475847067148,0.9920905083249443,0.005122686891878114,0.0058278958365438616,0.014653707026283547,False,0.01853465291014485,-0.0008441407666666493,3,1.0,0,0,0,Normal
2781,1.0006417227,1.0051138942,0.9974782915,0.9983438879,299162664.05,10729083405.41,10746881446.05,-0.0016561121000000512,0.0016561121000000512,-0.0016561121000000512,0.007648269090985604,0.0021652950166730794,1.3820662908471106,,0.02783716053366875,0.9449545801241931,0.0007771463451922145,-0.0015768617584798195,0.00853077038443506,False,0.02788333846851737,0.0002904027000000253,0,-3.0,0,0,0,Normal
2781,0.9983875191,1.0058050253,0.9939284289,1.0028148135,278599495.5,10824541027.98,10794157488.08,0.002814813499999902,0.002814813499999902,0.002814813499999902,0.011843259832339862,0.002745434605565607,0.9874986610424802,0.6739501910165808,0.02581021221968067,1.3601964002214015,0.00439904750669573,0.00889709017658169,0.013176674539749689,False,0.025737765211463225,0.0009369701999999794,1,1.0,0,0,0,Normal
2781,1.002954584,1.0055934885,0.9975108181,1.0042282139,200831237.72,10879131674.43,10833326054.85,0.004228213900000055,0.004228213900000055,0.004228213900000055,0.008048639032566411,0.002712378384177654,-0.14170287636072734,-0.07874859715529592,0.01853828055235994,0.9097137800885691,0.0036286821656303925,0.005043229667557325,0.012386275443633465,False,0.018460226765342678,0.001176834933333352,2,1.0,0,0,0,Normal
2781,1.0044067964,1.0078002273,0.9947147675,0.9997258521,717088469.17,10924946188.33,10927942060.18,-0.0002741479000000213,0.0002741479000000213,-0.0002741479000000213,0.013089048135059202,0.0029866626330182114,3.3942914346957687,0.6707417146162195,0.06561971734668845,1.4645573963182934,0.008733790975269384,0.004211228917072596,0.01825531366651867,False,0.06563771178442893,-0.0004606547333333433,3,1.0,0,0,0,Normal
2781,0.9997445182,1.0038576072,0.9948679687,0.9981276435,827568324.31,10978656361.14,10999250879.8,-0.0018723564999999498,0.0018723564999999498,-0.0018723564999999498,0.009006501882341672,0.0029204190795639397,2.505424241604547,0.505975193520689,0.0752386079155463,0.9552781683720728,0.006525365821606899,0.004916287172871625,0.014237585941208275,False,0.07537974567081422,-0.0003141523333333174,0,-3.0,0,0,0,Normal
2781,0.9983555628,1.0030577642,0.9960528843,1.0000401389,340918782.07,11095466743.11,11095021400.65,4.013889999998632e-05,4.013889999998632e-05,4.013889999998632e-05,0.007004598743111493,0.0030109330332783067,-0.3866472895318116,-0.08164813772369477,0.03072718562309644,0.760773169098758,0.008707003949321779,0.010639770307727447,0.019885324964718176,False,0.03072595231576912,-0.001396025000000023,1,1.0,0,0,0,Normal
2781,1.000006793,1.0054709006,0.9958261257,1.0004264817,703344270.93,11170857460.77,11166095325.67,0.00042648169999992547,0.00042648169999992547,0.00042648169999992547,0.009640663333512439,0.003001208328697852,1.1338859080586645,-0.7534685088790347,0.06298927695100948,1.0181600103644197,0.006405929511396513,0.006794731524639497,0.022509151825633955,False,0.06296242463033978,5.0777933333301384e-05,2,1.0,0,0,0,Normal
2781,1.0005081167,1.0038579229,0.9948960616,1.0003695787,401486401.69,11189685321.87,11185551380.16,0.00036957869999998394,0.00036957869999998394,0.00036957869999998394,0.008958550410585357,0.002826110656605638,-0.47957220614607143,-0.9949988159168729,0.03589330450013606,0.9277804793620785,0.0017424223887174684,0.0016854445745209112,0.019221747524310828,False,0.03588004399956658,-0.0005009259333333219,3,1.0,0,0,0,Normal
2781,1.0001354825,1.004715521,0.9948469299,1.0003256537,486089747.05,11201726234.93,11198079539.45,0.00032565370000003924,0.00032565370000003924,0.00032565370000003924,0.0098653784030212,0.002144629716650417,-0.19713349730283178,0.06317126407632645,0.043408313482462955,1.0524933921113322,0.0011200305522911513,0.001076072535879602,0.009576838386360365,False,0.04339418200868374,9.517160000001763e-05,4,1.0,0,0,0,Normal
2781,1.0002333802,1.0061473201,0.9954405575,0.9964859731,879464065.62,11211206711.11,11250742121.2,-0.0035140269000000224,0.0035140269000000224,-0.0035140269000000224,0.01074451912924766,0.0023346800470590403,1.1012490231471246,-0.010878961637180126,0.07816942706053213,1.1010459469789033,0.0047028226192245,0.0008463406426089115,0.0036120101327672405,False,0.07844508519751715,0.0010291817333333657,0,-4.0,0,1,0,Normal
2781,0.9967344514,0.9999674194,0.9885030652,0.9951491453,2709127514.44,11213392616.85,11268052301.41,-0.004850854700000018,0.004850854700000018,-0.004850854700000018,0.011520237196751002,0.0018221801222842882,3.144838546356527,1.208136917500866,0.24042553601752453,1.2082876496404016,0.0015385811907804303,0.00019497506346333182,0.002118673966073459,False,0.24159749034106612,0.001493758666666678,0,0.0,0,1,0,Normal
2781,0.9950557047,1.0017066191,0.9950373585,1.0003946551,728528587.28,11265156926.08,11260712828.7,0.0003946551000000298,0.0003946551000000298,0.0003946551000000298,0.006666629580636139,0.0028104685487904276,-0.2873200147506032,-0.030062172482590615,0.06469648932199129,0.7246271599655063,-0.0006513523822639922,0.004616293302012409,0.005662581803883571,False,0.06467096659731221,2.3000466666663517e-05,1,1.0,0,0,0,Normal
2781,1.0005071475,1.003631573,0.9963633603,0.9997874459,298851398.33,11263690537.38,11266085189.6,-0.0002125540999999842,0.0002125540999999842,-0.0002125540999999842,0.007269757916851344,0.0027335204524820108,-1.0298712055213721,-0.7103734095561657,0.026526641091430502,0.7869438838690633,0.00047708888253561454,-0.00013017028609751957,0.004681371740116846,False,0.02653228063557174,-0.0011004909333333461,2,1.0,0,0,0,Normal
2781,0.9998629581,1.0010652689,0.9950063214,0.9980309088,333050048.9,11248472630.34,11270665599.15,-0.001969091199999995,0.001969091199999995,-0.001969091199999995,0.006070901659032778,0.0027980064648460068,-0.8813806906149735,-1.3420730789905004,0.029550166844193978,0.6955664772159045,0.00040656620937218335,-0.0013510586951493986,0.003128403212894426,False,0.029608468620146617,-0.000960587833333341,0,-2.0,0,0,0,Normal
2781,0.9979232098,1.0042677524,0.9956393966,1.0025365123,287335185.68,11294484656.58,11265908541.02,0.002536512300000071,0.002536512300000071,0.002536512300000071,0.00860652524286132,0.003353237915594088,-0.9356109546068958,-0.21609697995209776,0.02550483919106848,0.9917971676928848,-0.0004220742855114423,0.004090513241406191,0.0026034018604839115,False,0.02544030953307841,0.0007139524000000138,1,1.0,0,0,0,Normal
2781,1.0024958166,1.0034129962,0.9952252095,1.0009360435,220522061.82,11283131255.22,11272579629.89,0.0009360435000000944,0.0009360435000000944,0.0009360435000000944,0.008180129742725141,0.003431287896726911,-0.9865388802165131,0.01444410843495277,0.01956269718736526,0.9695592308198467,0.0005921483248074733,-0.001005216413604737,0.0017259634198474316,False,0.01954440277542444,0.00024116313333337006,2,1.0,0,0,0,Normal
2781,1.0009139647,1.0030974527,0.99530588,0.9992440325,288814118.39,11270669842.82,11279196549.16,-0.0007559674999999544,0.0007559674999999544,-0.0007559674999999544,0.0077974673318852985,0.003101377627191717,-0.720189295244327,0.05373046512354862,0.02560591236540771,0.9727440311632946,0.0005869924619965605,-0.001104428559601689,0.0019733534684636123,False,0.025625284248210815,-0.0004043745666666802,3,1.0,0,0,0,Normal
2781,0.9989714634,1.0020243483,0.9968723128,1.0012363356,360633692.82,11286969710.64,11273032459.01,0.001236335600000027,0.001236335600000027,0.001236335600000027,0.005145673720393478,0.003045096609909952,0.0017118409988525832,0.31244093186858257,0.03199083246955105,0.7242023914746895,-0.0005465008188423326,0.0014462199716003266,-0.0006653642170050267,False,0.031951329902129344,-0.00043339223333334803,4,1.0,0,0,0,Normal
2781,1.0012728094,1.0048686902,0.9982605767,1.0017799343,246715758.71,11293183085.94,11273117676.92,0.0017799343000000079,0.0017799343000000079,0.0017799343000000079,0.00659637239052643,0.0023534282292424847,-0.07943548232443386,0.3023677992973595,0.02188531742333473,0.9296870484603903,7.559448649718803e-06,0.0005504910050520007,0.0008908724442384663,False,0.021846432208927954,0.00028129693333330447,5,1.0,0,0,0,Normal
2781,1.0018059381,1.0035028404,0.9981714601,1.0022399885,167274345.46,11299508167.99,11274253968.93,0.0022399884999999564,0.0022399884999999564,0.0022399884999999564,0.005319464760111106,0.002326843275055115,-0.18823274565769305,0.17731884986221105,0.014836843832060262,0.7803637342853054,0.00010079660680961666,0.0005600796517568618,0.0025587055225799737,False,0.01480368375093227,0.0004946736666666673,6,1.0,0,0,0,Normal
2781,1.0022087908,1.0033373619,0.9975671049,1.0014002381,361508928.31,11276743982.44,11260975934.88,0.0014002381000000064,0.0014002381000000064,0.0014002381000000064,0.005762188564033146,0.0022110374880944367,0.15375643951179888,0.050681532837648556,0.032102806222172466,0.8508157189498887,-0.0011777306140693389,-0.002014617380824313,-0.0009059764012974147,False,0.03205791750463937,5.46341666666598e-05,7,1.0,0,0,0,Normal
2781,1.0015090054,1.0035626108,0.9974287656,1.0000265916,309046889.51,11256712770.42,11256413444.57,2.659159999995886e-05,2.659159999995886e-05,2.659159999995886e-05,0.00613368209557912,0.0013890957109229758,0.053780658760513696,0.044405380361648976,0.027455182863692845,0.9555089598737198,-0.0004051594050448193,-0.0017763294130994645,-0.0032294097459029114,False,0.02745445280633816,-0.000584447566666683,8,1.0,0,0,0,Normal
2781,0.9998941299,1.0037636761,0.9975185771,0.9999337758,224315813.72,11255788312.71,11256533767.76,-6.622420000002016e-05,6.622420000002016e-05,-6.622420000002016e-05,0.006245512604075716,0.0012772895907581783,-0.10009011023459437,0.029380878474366018,0.019927609897326132,1.0167028075446183,1.0689300867783302e-05,-8.212501543347628e-05,-0.003869182147578143,False,0.01992892967493919,-0.0007245880999999788,9,1.0,0,0,0,Normal
2781,0.9999464441,1.004172228,0.9973132255,1.0020027835,320751876.63,11280420115.3,11257873032.9,0.0020027835000000493,0.0020027835000000493,0.0020027835000000493,0.0068452928604065535,0.0013079387259060228,0.06569786655530559,-0.029352857652164638,0.02849133896719522,1.1395746986285205,0.00011897669101612607,0.0021883676119056616,0.0003259924022149807,False,0.028434391037879328,0.000200848466666681,10,1.0,0,0,0,Normal
2781,1.0020508629,1.0060824207,0.9973552453,1.0021315635,323978340.92,11345945408.53,11321812246.74,0.0021315635000001,0.0021315635000001,0.0021315635000001,0.008708612439588247,0.0011015725939666602,0.0814070695095346,0.00920880358300676,0.028615413668716002,1.3365223094675407,0.0056795110100411605,0.005808763553152296,0.007927060051179602,False,0.028554547836659755,0.000701657300000047,11,1.0,0,0,0,Normal
2781,1.0022087533,1.0042681527,0.9996898016,1.0027555093,243428856.11,11435155165.36,11403732075.43,0.002755509300000014,0.002755509300000014,0.002755509300000014,0.0045657700780881,0.001106971570092546,-0.06358446141827728,0.01216854960543883,0.021346420145601418,0.7333640822045867,0.007235575622055457,0.007862699283122776,0.015935521144037512,False,0.021287761520491482,0.0008964283666666647,12,1.0,0,0,0,Normal
2781,1.0026749758,1.0058573116,0.997488792,1.0016955565,221814980.83,11501488897.17,11482020482.32,0.0016955565000000838,0.0016955565000000838,0.0016955565000000838,0.0083543543202291,0.0011799445643828931,-0.11652894643312445,-0.060742270996143544,0.019318462388353202,1.2545309914829221,0.006865156632246405,0.005800859791648572,0.019597566368131814,False,0.019285762288096347,-0.0001024089999999885,13,1.0,0,0,0,Normal
2781,1.0019336984,1.0043537905,0.9952932896,1.0016521037,309047532.25,11579339468.76,11560240752.15,0.0016521036999999072,0.0016521036999999072,0.0016521036999999072,0.009045556702303555,0.0011317891598363328,0.05427005838053827,-0.009045670376332304,0.026733658829079545,1.2689467662323675,0.006812413368399994,0.0067687385768946395,0.020570701852181683,False,0.02668956489994805,-0.00015981993333339753,14,1.0,0,0,0,Normal
2781,1.0016293919,1.0035386962,0.997322848,0.9996828435,406108093.15,11631033874.27,11634723902.36,-0.000317156499999971,0.000317156499999971,-0.000317156499999971,0.0062178202220991435,0.001268999098535122,0.20404283092085193,0.08920909744637621,0.03490483285706716,0.8707923072121229,0.006443044899056227,0.00446436566174313,0.017129519108176616,False,0.034915906663154535,-0.000812784266666681,15,1.0,0,0,0,Normal
2781,0.9998720363,1.0033984395,0.9973038773,0.999309891,360210747.25,11708671450.46,11716757290.32,-0.0006901089999999943,0.0006901089999999943,-0.0006901089999999943,0.006098771016767542,0.0012750397079632032,0.08779385648007872,0.06810760097106751,0.030743211481182964,0.8566346605914442,0.007050737830001985,0.006675036546987201,0.01801354199811267,False,0.0307644423002277,-0.00033514916666669653,16,1.0,0,0,0,Normal
2781,0.9990680655,1.0035806708,0.9975371376,1.0011788561,350189041.33,11824781834.56,11810858532.28,0.0011788560999999032,0.0011788560999999032,0.0011788560999999032,0.006036417132840758,0.0012199737786284476,0.2967955656834061,0.0808418357676224,0.029649753265006597,0.8618650890844748,0.008031338332641358,0.009916614757811804,0.02119657744400527,False,0.029614841629171634,-0.00015774920000000137,17,1.0,0,0,0,Normal
2781,1.0013699953,1.0060576907,0.9993234017,1.0041646555,397256617.28,11983882945.19,11934181191.37,0.004164655499999892,0.004164655499999892,0.004164655499999892,0.006706359323757398,0.0016985848543443155,1.094173447927935,0.2967102056690275,0.03328729561834282,0.9982874333606112,0.010441464416236057,0.013454887612809996,0.030336862116837837,False,0.03314924045043746,0.0012824996666666404,18,1.0,0,0,0,Normal
2781,1.0042488649,1.0050719321,0.9988640411,1.0037305338,273702124.56,12084762647.75,12039847589.51,0.003730533799999991,0.003730533799999991,0.003730533799999991,0.006184818326187154,0.001710992651307872,-0.889442207319488,-0.3257453545998557,0.022733022368029758,0.8900099069366072,0.0088540970214539,0.00841794792400652,0.03212074050256364,False,0.022648531256917917,0.0010134749333333322,19,1.0,0,0,0,Normal
2781,1.0036595035,1.0079214168,0.9988158116,1.0003686232,323113696.79,12073172506.85,12068723695.39,0.0003686231999999734,0.0003686231999999734,0.0003686231999999734,0.009102249899514763,0.002143122618367824,-0.3500817619176926,-0.21562577586703305,0.02677281417200915,1.2900015956498707,0.0023983780247482933,-0.0009590706278502781,0.0210059412313246,False,0.026762948728403724,-0.0002700776333333099,20,1.0,0,0,0,Normal
2781,1.0002384471,1.0100231425,0.9987668711,1.0020054976,446456030.9,12157283586.08,12132950981.75,0.002005497599999906,0.002005497599999906,0.002005497599999906,0.011233742157064951,0.0022531379018505943,1.1249586247630723,0.010261725611712272,0.03679698628730512,1.5245429160827453,0.005321796072316642,0.006966775235115463,0.014469487200690523,False,0.03672333772086956,-0.0007197192999999954,21,1.0,0,0,0,Normal
2781,1.0020642745,1.0075754724,0.9983868966,1.0047103994,417702652.04,12264099728.64,12206601759.48,0.004710399399999954,0.004710399399999954,0.004710399399999954,0.009145496857091531,0.0022465427535141047,0.6946164103489286,0.5280195392228052,0.03421940522599585,1.1744817024345164,0.00607031033429406,0.008786184989737711,0.014839934065514315,False,0.03405897385721277,0.00032662186666665427,22,1.0,0,0,0,Normal
2781,1.0047584583,1.0075545378,0.9992736851,1.0043469626,504447657.55,12361418287.52,12307916236.29,0.004346962599999893,0.004346962599999893,0.004346962599999893,0.008245011941453844,0.0022456280121016053,1.3961075719175986,0.5820631112784301,0.0409856264753112,1.0187274713384808,0.008299973965425478,0.007935238707553527,0.02387489953501931,False,0.04080823460680776,0.0013261131333333065,23,1.0,0,0,0,Normal
2781,1.0044851987,1.0127498336,0.9910138303,1.0007943162,815186444.71,12466126563.7,12456232376.23,0.0007943161999999226,0.0007943161999999226,0.0007943161999999226,0.021718751743646274,0.0026735886634865684,2.6284613634185434,0.5011675795518236,0.06544406206371081,2.101724700580213,0.012050467121533348,0.008470571397596993,0.02540394615567121,False,0.06539212004182068,-0.0004037271333333277,24,1.0,0,0,0,Normal
2781,1.0005666959,1.0150341802,1.0000462556,1.0034683897,589360458.46,12618554684.2,12574939892.15,0.003468389700000074,0.003468389700000074,0.003468389700000074,0.01493612031414444,0.0026168635050979037,0.7450191097690514,0.01680089980670744,0.04686785491737521,1.297726013740937,0.009529969603531807,0.012227384321915613,0.02890183245430178,False,0.04670586079069361,-0.00041400323333329325,25,1.0,0,0,0,Normal
2781,1.0034736237,1.0059152372,0.9996976059,1.0037595351,487883181.24,12735970414.76,12688268423.71,0.0037595350999999333,0.0037595350999999333,0.0037595350999999333,0.0061943434483843155,0.002615641647939151,-0.1735421240527315,-0.5232165653234436,0.03845151796507666,0.5381324063476259,0.00901225234728531,0.009305006278335304,0.030300093284453045,False,0.03830749957416526,-0.00019580916666665318,26,1.0,0,0,0,Normal
2781,1.0037083841,1.0055774225,0.996761705,1.0039139117,347270034.49,12872208310.72,12822024040.32,0.0039139116999999946,0.0039139116999999946,0.0039139116999999946,0.00878134807901177,0.002162246725774647,-1.2079101163227275,-1.2787904932470906,0.027083870175097034,0.7659283359484274,0.01054167614865853,0.01069709582570244,0.03257481343101909,False,0.0269782795700092,0.0010398651666666907,27,1.0,0,0,0,Normal
2781,1.0039294028,1.0065105245,0.9998136803,1.0033419995,626887848.66,12967430321.85,12924237526.72,0.0033419994999999147,0.0033419994999999147,0.0033419994999999147,0.006674537897683153,0.002130844059223585,0.5780546045517692,-0.0556548350724276,0.04850482261440577,0.6172321632665815,0.007971712272460296,0.0073974883587535345,0.027647828644498773,False,0.04834325946627218,-4.213006666671978e-05,28,1.0,0,1,0,Normal
2781,1.003379871,1.0054573286,0.9994271682,1.00286974,673678439.9,13073665688.7,13036255026.53,0.002869739999999954,0.002869739999999954,0.002869739999999954,0.006012904926216967,0.0018239772567759922,0.6218944523745054,0.26514552547574544,0.05167729831374127,0.5800521455734772,0.008667242425590915,0.008192476397655746,0.026515079961919374,False,0.05152942227077769,-0.0002965983666666598,29,1.0,0,1,0,Normal
2781,1.0028794967,1.0058447948,0.9990553402,1.0033929328,639513825.05,13219509072.59,13174807835.01,0.0033929327999999703,0.0033929327999999703,0.0033929327999999703,0.006766496332651888,0.0018462323643403666,0.2658126684037127,0.49124092824214655,0.04854065676393333,0.6663263088531327,0.010628267719374307,0.01115550813082633,0.02698066668022836,False,0.048376518487815885,-0.00017365963333334142,30,1.0,0,0,0,Normal
2781,1.0034243686,1.0084178845,0.9988164757,1.0049040948,698973210.78,13373711105.06,13308445228.25,0.004904094800000092,0.004904094800000092,0.004904094800000092,0.009554552369408897,0.0011495175070511468,0.7081800290078638,0.043375141485364664,0.05252102697137611,1.135124274033392,0.010143403601294176,0.011664732148770174,0.03133086302576227,False,0.05226471585105054,0.0005206984333333923,31,1.0,0,1,0,Normal
2781,1.0051815026,1.0098487551,0.9982825214,1.0061764472,663641731.0,13522812233.39,13439802005.52,0.006176447200000101,0.006176447200000101,0.006176447200000101,0.011495233994183264,0.0007914045080390073,0.4382605896569871,-0.0612112875725063,0.049378832420851795,1.4503872290210091,0.009870182054863008,0.011148822279672732,0.03435505812866313,False,0.04907571883319963,0.0011022357333333825,32,1.0,0,0,0,Normal
2781,1.0061514515,1.0081345798,1.001327246,1.0065574183,495548043.03,13652019457.63,13563080663.72,0.006557418299999895,0.006557418299999895,0.006557418299999895,0.006762986071373027,0.0007903361748814807,-0.6271709975959926,-0.297661221999902,0.0365365402828832,0.8446483745895641,0.009172654340396269,0.009554759913102062,0.03271758298020222,False,0.03629851573006969,0.001054828499999975,33,1.0,0,0,0,Normal
2781,1.006591168,1.0091436299,0.9991321917,1.0038029443,415314313.33,13742731104.61,13690666263.7,0.003802944300000055,0.003802944300000055,0.003802944300000055,0.009973509498900216,0.0014329434211598077,-1.2501923577512484,-0.652790795586371,0.030335580849792647,1.2196767441205636,0.009406830435011893,0.006644558869955519,0.02759293936074192,False,0.030220653388952853,-0.00036705016666667883,34,1.0,0,0,0,Normal
2781,1.0037039361,1.0131145105,0.9916288063,0.9985065519,569446274.21,13796677904.61,13817313345.13,-0.001493448099999961,0.001493448099999961,-0.001493448099999961,0.021517839977229943,0.002467456374863661,-0.16350092233970973,-0.2005871706655659,0.04121251794660248,2.089588205690979,0.009250614907310606,0.003925478828724405,0.020252124076956646,False,0.04127415876105407,-0.0015609997000000468,0,-34.0,0,0,0,Normal
