timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2021-11-16,2021-11-23,7,PC5,abs_peg_error,0.02973448269573903,0.02973448269573903
2021-11-16,2021-11-23,7,PC5,price_deviation_5d,-0.02993897589963352,0.02993897589963352
2021-11-16,2021-11-23,7,PC5,price_deviation_30d,0.12041354909784523,0.12041354909784523
2021-11-16,2021-11-23,7,PC5,downward_price_deviation_5d,-0.05161623623728973,0.05161623623728973
2021-11-16,2021-11-23,7,PC5,downward_price_deviation_30d,0.11463535910363054,0.11463535910363054
2021-11-16,2021-11-23,7,PC5,fear_greed_index,-0.173921835273763,0.173921835273763
2021-11-16,2021-11-23,7,PC5,fed_funds_rate,-0.03724057684400343,0.03724057684400343
2021-11-16,2021-11-23,7,PC7,percent_change_24h,-0.23356464945098543,0.23356464945098543
2021-11-16,2021-11-23,7,PC7,percent_change_7d,-0.06230711242670781,0.06230711242670781
2021-11-16,2021-11-23,7,PC7,percent_change_30d,0.005210113122218397,0.005210113122218397
2021-11-16,2021-11-23,7,PC7,volume_percent_change_24h,0.1479804631530434,0.1479804631530434
2021-11-16,2021-11-23,7,PC7,volume_percent_change_7d,-0.29042610061032087,0.29042610061032087
2021-11-16,2021-11-23,7,PC7,volume_percent_change_30d,-0.3691071393087955,0.3691071393087955
2021-11-16,2021-11-23,7,PC7,market_cap_percent_change_24h,0.08468990489052078,0.08468990489052078
2021-11-16,2021-11-23,7,PC7,market_cap_percent_change_7d,-0.047556649213802586,0.047556649213802586
2021-11-16,2021-11-23,7,PC7,market_cap_percent_change_30d,0.012524348540643274,0.012524348540643274
2021-11-16,2021-11-23,7,PC7,circulating_supply_percent_change_24h,-0.00961349452575816,0.00961349452575816
2021-11-16,2021-11-23,7,PC7,circulating_supply_percent_change_7d,-0.05545511898704074,0.05545511898704074
2021-11-16,2021-11-23,7,PC7,circulating_supply_percent_change_30d,0.012836826743873543,0.012836826743873543
2021-11-16,2021-11-23,7,PC7,realized_daily_volatility,0.5469420000675655,0.5469420000675655
2021-11-16,2021-11-23,7,PC7,peg_error,-0.041537901096346294,0.041537901096346294
2021-11-16,2021-11-23,7,PC7,abs_peg_error,-0.2884881707261674,0.2884881707261674
2021-11-16,2021-11-23,7,PC7,price_deviation_5d,-0.16193194431501992,0.16193194431501992
2021-11-16,2021-11-23,7,PC7,price_deviation_30d,0.12350455308797342,0.12350455308797342
2021-11-16,2021-11-23,7,PC7,downward_price_deviation_5d,-0.22014522091727226,0.22014522091727226
2021-11-16,2021-11-23,7,PC7,downward_price_deviation_30d,0.11003646284194786,0.11003646284194786
2021-11-16,2021-11-23,7,PC7,fear_greed_index,0.08134420592195035,0.08134420592195035
2021-11-16,2021-11-23,7,PC7,fed_funds_rate,0.4397371302117098,0.4397371302117098
2021-11-17,2021-11-23,6,PC9,percent_change_24h,-0.00029747794552672006,0.00029747794552672006
2021-11-17,2021-11-23,6,PC9,percent_change_7d,0.2761074692952819,0.2761074692952819
