timestamp,matched_depeg_date,lead_time_days,PC,feature,loading,abs_loading
2023-03-10,2023-03-11,1,PC1,abs_peg_error,-0.16293829004059454,0.16293829004059454
2023-03-10,2023-03-11,1,PC1,price_deviation_5d,-0.10882874970526608,0.10882874970526608
2023-03-10,2023-03-11,1,PC1,price_deviation_30d,-0.274433616140901,0.274433616140901
2023-03-10,2023-03-11,1,PC1,downward_price_deviation_5d,-0.28160503518388097,0.28160503518388097
2023-03-10,2023-03-11,1,PC1,downward_price_deviation_30d,-0.1962535339225347,0.1962535339225347
2023-03-10,2023-03-11,1,PC1,fear_greed_index,0.032616164346474456,0.032616164346474456
2023-03-10,2023-03-11,1,PC1,fed_funds_rate,0.07594516415778686,0.07594516415778686
2023-03-11,2023-03-11,0,PC1,percent_change_24h,0.26052725787691033,0.26052725787691033
2023-03-11,2023-03-11,0,PC1,percent_change_7d,0.2604932626221832,0.2604932626221832
2023-03-11,2023-03-11,0,PC1,percent_change_30d,0.26104575123331186,0.26104575123331186
2023-03-11,2023-03-11,0,PC1,volume_percent_change_24h,-0.21145380303885997,0.21145380303885997
2023-03-11,2023-03-11,0,PC1,volume_percent_change_7d,-0.2571478402456257,0.2571478402456257
2023-03-11,2023-03-11,0,PC1,volume_percent_change_30d,-0.19569445620095297,0.19569445620095297
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_24h,-0.24262439779784153,0.24262439779784153
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_7d,-0.18402760987643024,0.18402760987643024
2023-03-11,2023-03-11,0,PC1,market_cap_percent_change_30d,-0.041831175495036406,0.041831175495036406
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_24h,-0.2126913078515393,0.2126913078515393
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_7d,-0.15262875304283843,0.15262875304283843
2023-03-11,2023-03-11,0,PC1,circulating_supply_percent_change_30d,-0.008586450714817303,0.008586450714817303
2023-03-11,2023-03-11,0,PC1,realized_daily_volatility,-0.2606357436763783,0.2606357436763783
2023-03-11,2023-03-11,0,PC1,peg_error,0.26090367583706936,0.26090367583706936
2023-03-11,2023-03-11,0,PC1,abs_peg_error,-0.2606321522473405,0.2606321522473405
2023-03-11,2023-03-11,0,PC1,price_deviation_5d,-0.2603113114551152,0.2603113114551152
2023-03-11,2023-03-11,0,PC1,price_deviation_30d,-0.2607056215904252,0.2607056215904252
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_5d,-0.2607338704916293,0.2607338704916293
2023-03-11,2023-03-11,0,PC1,downward_price_deviation_30d,-0.2606617695450678,0.2606617695450678
2023-03-11,2023-03-11,0,PC1,fear_greed_index,0.09075905223579957,0.09075905223579957
2023-03-11,2023-03-11,0,PC1,fed_funds_rate,-0.008733026472579659,0.008733026472579659
2023-03-12,2023-03-12,0,PC1,percent_change_24h,0.14448986641554654,0.14448986641554654
2023-03-12,2023-03-12,0,PC1,percent_change_7d,0.2748658843939742,0.2748658843939742
2023-03-12,2023-03-12,0,PC1,percent_change_30d,0.27547314258195366,0.27547314258195366
2023-03-12,2023-03-12,0,PC1,volume_percent_change_24h,-0.1852927524003118,0.1852927524003118
2023-03-12,2023-03-12,0,PC1,volume_percent_change_7d,-0.2722193985830541,0.2722193985830541
2023-03-12,2023-03-12,0,PC1,volume_percent_change_30d,-0.21098546374149363,0.21098546374149363
2023-03-12,2023-03-12,0,PC1,market_cap_percent_change_24h,-0.2190849682488789,0.2190849682488789
2023-03-12,2023-03-12,0,PC1,market_cap_percent_change_7d,-0.2117246664188754,0.2117246664188754
2023-03-12,2023-03-12,0,PC1,market_cap_percent_change_30d,-0.04529969432443639,0.04529969432443639
2023-03-12,2023-03-12,0,PC1,circulating_supply_percent_change_24h,-0.22115354211151536,0.22115354211151536
2023-03-12,2023-03-12,0,PC1,circulating_supply_percent_change_7d,-0.18452115865554103,0.18452115865554103
2023-03-12,2023-03-12,0,PC1,circulating_supply_percent_change_30d,-0.008006440083817623,0.008006440083817623
2023-03-12,2023-03-12,0,PC1,realized_daily_volatility,-0.2752741010830008,0.2752741010830008
2023-03-12,2023-03-12,0,PC1,peg_error,0.2753290412003312,0.2753290412003312
2023-03-12,2023-03-12,0,PC1,abs_peg_error,-0.2749678240816286,0.2749678240816286
2023-03-12,2023-03-12,0,PC1,price_deviation_5d,-0.25079588818173976,0.25079588818173976
2023-03-12,2023-03-12,0,PC1,price_deviation_30d,-0.25107354126893944,0.25107354126893944
2023-03-12,2023-03-12,0,PC1,downward_price_deviation_5d,-0.25113395224811674,0.25113395224811674
2023-03-12,2023-03-12,0,PC1,downward_price_deviation_30d,-0.251047101512752,0.251047101512752
2023-03-12,2023-03-12,0,PC1,fear_greed_index,0.13205680051340427,0.13205680051340427
2023-03-12,2023-03-12,0,PC1,fed_funds_rate,-0.013341899996365486,0.013341899996365486
2023-03-12,2023-03-12,0,PC3,percent_change_24h,0.513549996889437,0.513549996889437
2023-03-12,2023-03-12,0,PC3,percent_change_7d,0.0337451647162717,0.0337451647162717
2023-03-12,2023-03-12,0,PC3,percent_change_30d,0.03644551255193183,0.03644551255193183
2023-03-12,2023-03-12,0,PC3,volume_percent_change_24h,-0.3354241230396205,0.3354241230396205
2023-03-12,2023-03-12,0,PC3,volume_percent_change_7d,-0.04264993047363488,0.04264993047363488
2023-03-12,2023-03-12,0,PC3,volume_percent_change_30d,-0.11709154551646118,0.11709154551646118
2023-03-12,2023-03-12,0,PC3,market_cap_percent_change_24h,-0.35730766432755345,0.35730766432755345
2023-03-12,2023-03-12,0,PC3,market_cap_percent_change_7d,0.08054813715283173,0.08054813715283173
2023-03-12,2023-03-12,0,PC3,market_cap_percent_change_30d,-0.14103253763481555,0.14103253763481555
2023-03-12,2023-03-12,0,PC3,circulating_supply_percent_change_24h,-0.20561871948053864,0.20561871948053864
2023-03-12,2023-03-12,0,PC3,circulating_supply_percent_change_7d,0.0950386338686631,0.0950386338686631
2023-03-12,2023-03-12,0,PC3,circulating_supply_percent_change_30d,-0.13624763824183317,0.13624763824183317
2023-03-12,2023-03-12,0,PC3,realized_daily_volatility,-0.02878703744413475,0.02878703744413475
2023-03-12,2023-03-12,0,PC3,peg_error,0.035001334906859735,0.035001334906859735
2023-03-12,2023-03-12,0,PC3,abs_peg_error,-0.03550613692416977,0.03550613692416977
2023-03-12,2023-03-12,0,PC3,price_deviation_5d,0.2925118003990743,0.2925118003990743
2023-03-12,2023-03-12,0,PC3,price_deviation_30d,0.29179626179918083,0.29179626179918083
2023-03-12,2023-03-12,0,PC3,downward_price_deviation_5d,0.29071851667121984,0.29071851667121984
2023-03-12,2023-03-12,0,PC3,downward_price_deviation_30d,0.2909746731882109,0.2909746731882109
2023-03-12,2023-03-12,0,PC3,fear_greed_index,-0.16550720369656452,0.16550720369656452
2023-03-12,2023-03-12,0,PC3,fed_funds_rate,0.10601886713031142,0.10601886713031142
